Ημερομηνία,Longitude,Latitude,"Περιοχή συλλογής δείγματος",Μέτρηση,"Είδος αποτελέσματος","Μονάδα μέτρησης",Τιμή
10/05/2023,23.53939487,38.0361051,2860,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.39
10/05/2023,23.54885279,38.03762139,2870,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.35
10/05/2023,23.73922598,38.06256112,2880,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.43
10/05/2023,23.73746872,38.08509072,2890,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.54
10/05/2023,23.73650425,38.09500514,2910,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.48
10/05/2023,23.73035923,38.1155281,2920,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.48
10/05/2023,23.6757781,37.98986434,7130,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.27
10/05/2023,23.67977846,37.98896662,7140,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.32
10/05/2023,23.67859731,37.98285386,7160,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.36
10/05/2023,23.70858237,37.96530497,7340,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.42
10/05/2023,23.70627109,37.96770854,7350,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.4
10/05/2023,23.7083368,37.97224355,7370,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.33
10/05/2023,23.72284039,37.94389899,8250,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.38
10/05/2023,23.68025495,37.99038194,24010,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.38
10/05/2023,23.67904334,37.98703812,24020,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.41
10/05/2023,23.67176816,37.98823757,24030,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.29
10/05/2023,23.66718472,37.98425887,24040,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.37
10/05/2023,23.66627136,37.98707018,24050,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.41
10/05/2023,23.66832778,37.98908946,24060,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.46
10/05/2023,23.66728026,37.99018427,24070,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.48
10/05/2023,23.66011379,37.9883248,24080,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.26
10/05/2023,23.65903145,37.98985529,24100,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.34
10/05/2023,23.65856883,37.98433286,24130,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.38
10/05/2023,23.65802211,37.983576,24140,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.41
10/05/2023,23.65435952,37.98301767,24150,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.48
10/05/2023,23.65148754,37.98427604,24160,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.4
10/05/2023,23.6480405,37.98515589,24170,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.42
10/05/2023,23.64353739,37.98492963,24180,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.4
10/05/2023,23.63585886,37.98096317,24190,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.43
10/05/2023,23.63067905,37.97915797,24200,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.47
10/05/2023,23.632978,37.97773934,24210,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.39
10/05/2023,23.64398863,37.97744366,24220,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.35
10/05/2023,23.6431361,37.97557055,24230,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.41
10/05/2023,23.64704245,37.9771777,24240,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.35
10/05/2023,23.65184525,37.97708594,24250,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.38
10/05/2023,23.65364405,37.97446778,24260,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.27
10/05/2023,23.65316503,37.97377004,24270,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.31
10/05/2023,23.65663496,37.97748171,24280,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.37
10/05/2023,23.65313083,37.97878902,24290,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.35
10/05/2023,23.65180541,37.97978426,24300,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.39
10/05/2023,23.65116139,37.97843367,24310,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.42
10/05/2023,23.65671863,37.97616454,24320,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.36
10/05/2023,23.66012638,37.97347094,24330,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.33
10/05/2023,23.68049378,37.99460348,24340,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.26
10/05/2023,23.68036841,37.99373304,24350,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.28
10/05/2023,23.68207397,37.99688008,24360,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.31
10/05/2023,23.6834625,37.99681064,24370,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.39
10/05/2023,23.68924962,37.995543,24380,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.41
10/05/2023,23.69127053,37.99634939,24390,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.43
10/05/2023,23.68935215,37.9981834,24400,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.46
10/05/2023,23.69672796,38.00408018,24410,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.4
10/05/2023,23.70093272,38.00388546,24420,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.32
10/05/2023,23.70620202,37.94466528,34010,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.23
10/05/2023,23.70647391,37.94180625,34020,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.41
10/05/2023,23.70664146,37.93936687,34030,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.43
10/05/2023,23.70732429,37.93804521,34040,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.31
10/05/2023,23.71044262,37.93446749,34050,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.3
10/05/2023,23.70980345,37.93084308,34060,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.27
10/05/2023,23.70927856,37.92566133,34070,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.35
10/05/2023,23.70672146,37.91954393,34080,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.3
10/05/2023,23.73597883,37.87141667,34110,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.38
10/05/2023,23.74828637,37.86325916,34120,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.4
10/05/2023,23.75797668,37.86681556,34130,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.37
10/05/2023,23.76734713,37.87617294,34140,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.39
10/05/2023,23.76652544,37.87697942,34150,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.42
10/05/2023,23.76688701,37.87835679,34160,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.44
10/05/2023,23.7668846,37.88052892,34170,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.41
10/05/2023,23.76768348,37.88225542,34180,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.43
10/05/2023,23.76647207,37.88358487,34190,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.46
10/05/2023,23.76435585,37.88623706,34200,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.47
10/05/2023,23.7692869,37.88840914,34210,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.43
10/05/2023,23.77368236,37.89600049,34220,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.42
10/05/2023,23.77327509,37.90066745,34230,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.44
10/05/2023,23.76573751,37.89666777,34240,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.45
10/05/2023,23.76346799,37.89534464,34250,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.44
10/05/2023,23.76021778,37.89112637,34260,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.39
10/05/2023,23.75420534,37.8916379,34270,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.41
10/05/2023,23.75310695,37.89377736,34280,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.4
10/05/2023,23.74988647,37.89350558,34290,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.4
10/05/2023,23.74949547,37.89430384,34300,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.43
10/05/2023,23.74709878,37.89745137,34310,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.34
10/05/2023,23.74848786,37.90952273,34320,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.43
10/05/2023,23.74747113,37.90931128,34330,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.42
10/05/2023,23.74806313,37.91825151,34340,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.41
10/05/2023,23.7566038,37.935667,34350,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.46
10/05/2023,23.75972702,37.93796739,34360,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.44
10/06/2023,23.78300677,38.09159562,1940,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.41
10/06/2023,23.68959492,37.97245976,7260,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.42
10/06/2023,23.70044428,37.96792476,7280,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.44
10/06/2023,23.69644692,37.95756169,8160,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.39
10/06/2023,23.74236166,38.01122,15010,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.42
10/06/2023,23.74027956,38.00788167,15020,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.4
10/06/2023,23.73788249,38.00604395,15030,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.39
10/06/2023,23.74048036,38.00326853,15040,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.33
10/06/2023,23.74395529,38.00409199,15050,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.36
10/06/2023,23.74203227,37.99797222,15060,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.38
10/06/2023,23.73963233,37.99141902,15070,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.35
10/06/2023,23.74666129,37.9926082,15080,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.34
10/06/2023,23.74571764,37.99158077,15090,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.33
10/06/2023,23.75166824,37.9901279,15100,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.33
10/06/2023,23.74384541,37.9891472,15140,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.4
10/06/2023,23.73810469,37.98045861,15160,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.36
10/06/2023,23.74043869,37.97662619,15170,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.4
10/06/2023,23.74198525,37.97608224,15180,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.36
10/06/2023,23.74476293,37.97810827,15190,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.42
10/06/2023,23.74917014,37.97831224,15200,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.44
10/06/2023,23.7493941,37.97982211,15210,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.43
10/06/2023,23.75133268,37.98184456,15220,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.4
10/06/2023,23.76493972,37.98936276,15230,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.36
10/06/2023,23.76651495,37.99071972,15240,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.37
10/06/2023,23.7617321,37.99296325,15250,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.39
10/06/2023,23.7615669,37.99368629,15260,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.36
10/06/2023,23.76463133,37.99666841,15270,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.38
10/06/2023,23.75483154,38.01185962,15280,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.4
10/06/2023,23.7535461,38.01138511,15290,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.42
10/06/2023,23.75223108,38.01192023,15300,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.4
10/06/2023,23.7516619,38.00883007,15310,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.39
10/06/2023,23.75377701,38.00831916,15320,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.39
10/06/2023,23.75538272,38.00937296,15330,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.42
10/06/2023,23.75676566,38.01498216,15340,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.41
10/06/2023,23.65972975,37.96865215,25010,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.34
10/06/2023,23.65674522,37.96627355,25020,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.53
10/06/2023,23.65747511,37.96759209,25030,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.51
10/06/2023,23.65004727,37.96384332,25040,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.2
10/06/2023,23.64942977,37.96310612,25050,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.36
10/06/2023,23.64936741,37.96001137,25060,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.33
10/06/2023,23.64851235,37.96059357,25070,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.49
10/06/2023,23.64396289,37.95525779,25100,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.28
10/06/2023,23.64220159,37.94984399,25110,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.26
10/06/2023,23.63816039,37.9495699,25130,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.4
10/06/2023,23.63693834,37.95270902,25150,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.25
10/06/2023,23.63734443,37.95195085,25160,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.29
10/06/2023,23.632179,37.94686272,25170,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.34
10/06/2023,23.63293316,37.94809407,25180,"Υπολειμματικό Χλώριο","Τελικό Αποτέλεσμα",mg/l,0.32
